episode,score,average score,best score,epsilon,steps
9316,28.39560133,48.21588853,70.72667135,0.455098,544933
9317,22.52571594,47.18441371,70.72667135,0.455071,544960
9318,9.52475298,46.90574006,70.72667135,0.455059,544972
9319,128.7111601,46.41838836,70.72667135,0.454908,545123
9320,50.1463276,46.72530355,70.72667135,0.454848,545183
9321,21.4428774,46.53075014,70.72667135,0.454822,545209
9322,65.98197054,46.99582007,70.72667135,0.454743,545288
9323,78.25073481,46.91861125,70.72667135,0.454651,545380
9324,65.03667643,47.35427364,70.72667135,0.45457,545461
9325,13.75052122,47.29525536,70.72667135,0.454553,545478
9326,22.68609629,47.03331786,70.72667135,0.454526,545505
9327,15.86897004,46.59598228,70.72667135,0.454506,545525
9328,69.57219062,47.076871,70.72667135,0.454423,545608
9329,7.81429676,46.88068945,70.72667135,0.454413,545618
9330,43.18291429,46.6573408,70.72667135,0.454361,545670
9331,10.15503882,45.89251365,70.72667135,0.454348,545683
9332,26.67832127,44.87074913,70.72667135,0.454315,545716
9333,91.69831551,45.72882522,70.72667135,0.454206,545825
9334,20.65417289,45.11584094,70.72667135,0.454181,545850
9335,11.93286595,44.44440884,70.72667135,0.454166,545865
9336,71.56080817,44.09736544,70.72667135,0.454079,545952
9337,62.69282828,44.37955857,70.72667135,0.454003,546028
9338,32.99979572,44.21811714,70.72667135,0.453963,546068
9339,35.52731971,44.16890244,70.72667135,0.45392,546111
9340,46.15593028,44.43908138,70.72667135,0.453864,546167
9341,20.84264729,42.1639392,70.72667135,0.453838,546193
9342,17.88465957,42.21067904,70.72667135,0.453816,546215
9343,36.75017002,42.49463522,70.72667135,0.453771,546260
9344,6.658015089,42.0814462,70.72667135,0.453762,546269
9345,35.45401191,42.21000651,70.72667135,0.453719,546312
9346,37.40372641,42.3044349,70.72667135,0.453672,546359
9347,62.18156945,42.84727452,70.72667135,0.453596,546435
9348,11.62585215,42.31802453,70.72667135,0.453581,546450
9349,58.60368899,42.20165517,70.72667135,0.453511,546520
9350,15.92228772,41.41112747,70.72667135,0.453491,546540
9351,86.03777287,42.03626568,70.72667135,0.453385,546646
9352,19.56385031,40.74532392,70.72667135,0.453361,546670
9353,20.83511995,40.46003465,70.72667135,0.453336,546695
9354,16.69769879,40.48181928,70.72667135,0.453316,546715
9355,32.8519517,40.55549023,70.72667135,0.453276,546755
9356,14.86192512,40.54784754,70.72667135,0.453258,546773
9357,68.7245385,40.21066434,70.72667135,0.453177,546854
9358,38.97394839,39.99810235,70.72667135,0.45313,546901
9359,100.9839248,40.62186605,70.72667135,0.453004,547027
9360,132.2740257,41.65591516,70.72667135,0.452844,547187
9361,9.639559373,41.53593812,70.72667135,0.452832,547199
9362,143.7204527,42.13730284,70.72667135,0.452658,547373
9363,77.76852138,42.72522529,70.72667135,0.452564,547467
9364,43.71230163,41.91724697,70.72667135,0.452511,547520
9365,19.03261184,41.92170836,70.72667135,0.452488,547543
9366,140.6396137,43.00903821,70.72667135,0.452318,547713
9367,66.08182729,43.48905427,70.72667135,0.452238,547793
9368,10.23189199,43.31091176,70.72667135,0.452225,547806
9369,7.772395596,42.37302667,70.72667135,0.452215,547816
9370,15.29146426,42.29727758,70.72667135,0.452196,547835
9371,12.43748661,42.12766342,70.72667135,0.452181,547850
9372,253.4044422,44.56942866,70.72667135,0.451881,548150
9373,37.16847956,43.98921747,70.72667135,0.451835,548196
9374,43.71815344,43.95741549,70.72667135,0.451782,548249
9375,24.00127675,44.08977881,70.72667135,0.451753,548278
9376,21.81641371,44.16324998,70.72667135,0.451726,548305
9377,34.08776531,44.37672775,70.72667135,0.451685,548346
9378,16.95108416,44.03746745,70.72667135,0.451664,548367
9379,31.8803415,43.94933074,70.72667135,0.451626,548405
9380,15.6338915,43.69893712,70.72667135,0.451606,548425
9381,51.8481372,43.68444968,70.72667135,0.451544,548487
9382,51.51640061,44.06878658,70.72667135,0.451483,548548
9383,41.56173467,44.20646578,70.72667135,0.451433,548598
9384,32.54188975,44.04921707,70.72667135,0.451392,548639
9385,9.897633786,43.78294951,70.72667135,0.45138,548651
9386,84.0351691,43.88365704,70.72667135,0.451277,548754
9387,81.25048443,44.41194925,70.72667135,0.451179,548852
9388,59.87553039,44.47802912,70.72667135,0.451106,548925
9389,48.36667858,44.23125207,70.72667135,0.451048,548983
9390,49.33852565,44.612761,70.72667135,0.450988,549043
9391,15.08727733,43.93950338,70.72667135,0.450969,549062
9392,86.72250844,44.72759003,70.72667135,0.450866,549165
9393,98.52124842,44.99048001,70.72667135,0.450743,549288
9394,171.0238289,46.4886688,70.72667135,0.450532,549499
9395,123.5500921,47.4521754,70.72667135,0.450383,549648
9396,14.73018707,47.4982967,70.72667135,0.450365,549666
9397,117.5462056,47.8585095,70.72667135,0.450224,549807
9398,12.31601378,47.38841477,70.72667135,0.450209,549822
9399,15.30585571,47.43241991,70.72667135,0.45019,549841
9400,7.712324352,46.52985301,70.72667135,0.45018,549851
9401,40.02882168,46.5857853,70.72667135,0.450132,549899
9402,21.24844098,46.42818739,70.72667135,0.450106,549925
9403,10.14493228,46.16391185,70.72667135,0.450093,549938
9404,12.65666584,45.75716696,70.72667135,0.450077,549954
9405,17.65527958,45.40149501,70.72667135,0.450055,549976
9406,33.43552744,45.50009827,70.72667135,0.450015,550016
9407,36.37247755,45.71072319,70.72667135,0.44997,550061
9408,46.49532423,46.02706918,70.72667135,0.449914,550117
9409,43.54126788,46.30315567,70.72667135,0.449862,550169
9410,26.26697069,45.15468564,70.72667135,0.44983,550201
9411,16.20832338,45.01259504,70.72667135,0.44981,550221
9412,30.77329596,45.14864179,70.72667135,0.449773,550258
9413,8.43026134,45.03619718,70.72667135,0.449762,550269
9414,34.95492632,45.01530451,70.72667135,0.449718,550313
9415,59.97514674,45.2400295,70.72667135,0.449645,550386
9416,81.79803076,45.77405379,70.72667135,0.449545,550486
9417,32.28323885,45.87162902,70.72667135,0.449506,550525
9418,66.46666487,46.44104814,70.72667135,0.449426,550605
9419,15.53734259,45.30930997,70.72667135,0.449407,550624
9420,30.4542662,45.11238935,70.72667135,0.449371,550660
9421,75.20034085,45.64996399,70.72667135,0.449279,550752
9422,68.67161407,45.67686042,70.72667135,0.449197,550834
9423,11.5066537,45.00941961,70.72667135,0.449183,550848
9424,8.39393295,44.44299218,70.72667135,0.449172,550859
9425,104.4770977,45.35025794,70.72667135,0.449047,550984
9426,66.75249841,45.79092196,70.72667135,0.448966,551065
9427,217.7825233,47.8100575,70.72667135,0.448702,551329
9428,41.87181494,47.53305374,70.72667135,0.448653,551378
9429,19.05382836,47.64544905,70.72667135,0.448629,551402
9430,15.52399578,47.36885987,70.72667135,0.44861,551421
9431,38.03029246,47.64761241,70.72667135,0.448564,551467
9432,36.14506558,47.74227985,70.72667135,0.44852,551511
9433,15.33946716,46.97869137,70.72667135,0.448501,551530
9434,56.55862733,47.33773591,70.72667135,0.448432,551599
9435,49.28710087,47.71127826,70.72667135,0.448371,551660
9436,72.66339889,47.72230417,70.72667135,0.448282,551749
9437,52.40265646,47.61940245,70.72667135,0.448218,551813
9438,30.66293449,47.59603384,70.72667135,0.44818,551851
9439,99.40120302,48.23477267,70.72667135,0.448058,551973
9440,16.3203648,47.93641701,70.72667135,0.448037,551994
9441,45.90117868,48.18700233,70.72667135,0.44798,552051
9442,80.7980787,48.81613652,70.72667135,0.447884,552147
9443,22.65484919,48.67518331,70.72667135,0.447857,552174
9444,29.13115788,48.89991474,70.72667135,0.447821,552210
9445,13.36725828,48.6790472,70.72667135,0.447804,552227
9446,44.06835444,48.74569348,70.72667135,0.44775,552281
9447,108.977511,49.2136529,70.72667135,0.447618,552413
9448,69.52681286,49.79266251,70.72667135,0.447534,552497
9449,13.99315109,49.34655713,70.72667135,0.447517,552514
9450,17.07735156,49.35810777,70.72667135,0.447496,552535
9451,43.17744775,48.92950451,70.72667135,0.447444,552587
9452,35.86122278,49.09247824,70.72667135,0.447399,552632
9453,33.62167049,49.22034374,70.72667135,0.447359,552672
9454,6.839666725,49.12176342,70.72667135,0.44735,552681
9455,7.910987539,48.87235378,70.72667135,0.44734,552691
9456,22.70355393,48.95077007,70.72667135,0.447312,552719
9457,71.4581168,48.97810585,70.72667135,0.447225,552806
9458,121.3259052,49.80162542,70.72667135,0.447078,552953
9459,33.42969676,49.12608314,70.72667135,0.447037,552994
9460,24.26930124,48.0460359,70.72667135,0.447007,553024
9461,249.7382628,50.44702293,70.72667135,0.446707,553324
9462,45.68641976,49.4666826,70.72667135,0.446652,553379
9463,66.60853725,49.35508276,70.72667135,0.446571,553460
9464,12.4449392,49.04240914,70.72667135,0.446555,553476
9465,27.43254956,49.12640851,70.72667135,0.446522,553509
9466,22.30436635,47.94305604,70.72667135,0.446494,553537
9467,38.93181173,47.67155588,70.72667135,0.446448,553583
9468,6.880471642,47.63804168,70.72667135,0.446439,553592
9469,18.24644212,47.74278215,70.72667135,0.446416,553615
9470,47.70039793,48.06687148,70.72667135,0.446358,553673
9471,166.606393,49.60856055,70.72667135,0.446156,553875
9472,95.0225656,48.02474178,70.72667135,0.446045,553986
9473,120.3703978,48.85676096,70.72667135,0.445897,554134
9474,13.97995349,48.55937896,70.72667135,0.44588,554151
9475,16.7542,48.4869082,70.72667135,0.445859,554172
9476,37.31096161,48.64185368,70.72667135,0.445814,554217
9477,135.6791502,49.65776752,70.72667135,0.44565,554381
9478,33.00203213,49.818277,70.72667135,0.445611,554420
9479,26.06857746,49.76015936,70.72667135,0.445579,554452
9480,8.862195346,49.6924424,70.72667135,0.445568,554463
9481,39.69625862,49.57092362,70.72667135,0.44552,554511
9482,14.6000934,49.20176054,70.72667135,0.445502,554529
9483,78.5164843,49.57130804,70.72667135,0.445407,554624
9484,20.98038274,49.45569297,70.72667135,0.445381,554650
9485,104.8351467,50.4050681,70.72667135,0.445254,554777
9486,20.63161249,49.77103253,70.72667135,0.445229,554802
9487,83.85622338,49.79708992,70.72667135,0.445127,554904
9488,78.23983345,49.98073295,70.72667135,0.445032,554999
9489,194.4427631,51.4414938,70.72667135,0.44479,555241
9490,26.11415005,51.20925004,70.72667135,0.444758,555273
9491,16.91151148,51.22749238,70.72667135,0.444737,555294
9492,47.08480078,50.83111531,70.72667135,0.44468,555351
9493,41.94030197,50.26530584,70.72667135,0.44463,555401
9494,73.93615734,49.29442913,70.72667135,0.444542,555489
9495,38.94344264,48.44836263,70.72667135,0.444493,555538
9496,70.03415833,49.00140235,70.72667135,0.44441,555621
9497,37.9213127,48.20515342,70.72667135,0.444363,555668
9498,89.35207702,48.97551405,70.72667135,0.444255,555776
9499,35.50196906,49.17747518,70.72667135,0.444213,555818
9500,15.78543141,49.25820625,70.72667135,0.444194,555837
9501,24.48616942,49.10277973,70.72667135,0.444164,555867
9502,11.83254737,49.00862079,70.72667135,0.444149,555882
9503,62.5601961,49.53277343,70.72667135,0.444074,555957
9504,117.8602574,50.58480935,70.72667135,0.443934,556097
9505,41.02931033,50.81854966,70.72667135,0.443886,556145
9506,66.47809878,51.14897537,70.72667135,0.443806,556225
9507,18.0424537,50.96567513,70.72667135,0.443784,556247
9508,68.8951867,51.18967376,70.72667135,0.443702,556329
9509,135.8508494,52.11276957,70.72667135,0.44354,556491
9510,77.70298283,52.62712969,70.72667135,0.443446,556585
9511,106.1290392,53.52633685,70.72667135,0.443318,556713
9512,8.920501004,53.3078089,70.72667135,0.443306,556725
9513,14.60164507,53.36952274,70.72667135,0.443288,556743
9514,19.56431057,53.21561658,70.72667135,0.443264,556767
9515,140.0052187,54.0159173,70.72667135,0.443097,556934
9516,38.03364119,53.5782734,70.72667135,0.443051,556980
9517,16.17107084,53.41715172,70.72667135,0.443031,557000
9518,22.30990557,52.97558413,70.72667135,0.443003,557028
9519,111.9278162,53.93948887,70.72667135,0.442871,557160
9520,121.7828394,54.8527746,70.72667135,0.442723,557308
9521,37.77793432,54.47855053,70.72667135,0.442677,557354
9522,12.27985854,53.91463298,70.72667135,0.442661,557370
9523,24.55209083,54.04508735,70.72667135,0.442631,557400
9524,49.84625082,54.45961053,70.72667135,0.442571,557460
9525,20.79164671,53.62275602,70.72667135,0.442546,557485
9526,32.16914759,53.27692251,70.72667135,0.442508,557523
9527,46.55306681,51.56462795,70.72667135,0.442452,557579
9528,7.087632815,51.21678612,70.72667135,0.442443,557588
9529,30.91945765,51.33544242,70.72667135,0.442406,557625
9530,129.7561874,52.47776433,70.72667135,0.442246,557785
9531,30.52329257,52.40269433,70.72667135,0.442209,557822
9532,11.91921874,52.16043587,70.72667135,0.442194,557837
9533,39.47442406,52.40178544,70.72667135,0.442145,557886
9534,99.66752917,52.83287445,70.72667135,0.44202,558011
9535,50.55733883,52.84557683,70.72667135,0.441958,558073
9536,37.06965593,52.4896394,70.72667135,0.441913,558118
9537,49.40602514,52.45967309,70.72667135,0.441853,558178
9538,41.40077061,52.56705145,70.72667135,0.441803,558228
9539,100.9318101,52.58235752,70.72667135,0.441682,558349
9540,13.68494623,52.55600334,70.72667135,0.441665,558366
9541,106.1760484,53.15875203,70.72667135,0.441538,558493
9542,16.42131287,52.51498438,70.72667135,0.441518,558513
9543,18.16855177,52.4701214,70.72667135,0.441495,558536
9544,26.95133484,52.44832317,70.72667135,0.441461,558570
9545,55.90161677,52.87366676,70.72667135,0.441392,558639
9546,26.90086144,52.70199183,70.72667135,0.441359,558672
9547,20.82188951,51.82043561,70.72667135,0.441334,558697
9548,102.6960492,52.15212797,70.72667135,0.441212,558819
9549,139.3287334,53.4054838,70.72667135,0.441044,558987
9550,80.67432774,54.04145356,70.72667135,0.440948,559083
9551,24.54112008,53.85509028,70.72667135,0.440918,559113
9552,61.83927255,54.11487078,70.72667135,0.440845,559186
9553,61.9398424,54.3980525,70.72667135,0.440769,559262
9554,18.68399943,54.51649583,70.72667135,0.440746,559285
9555,41.13320713,54.84871802,70.72667135,0.440697,559334
9556,107.4251897,55.69593438,70.72667135,0.440569,559462
9557,11.21282385,55.09348145,70.72667135,0.440555,559476
9558,12.12813769,54.00150377,70.72667135,0.44054,559491
9559,29.66033716,53.96381018,70.72667135,0.440504,559527
9560,45.11042393,54.17222141,70.72667135,0.440449,559582
9561,44.45929726,52.11943175,70.72667135,0.440395,559636
9562,8.591757723,51.74848513,70.72667135,0.440384,559647
9563,44.53369788,51.52773674,70.72667135,0.440328,559703
9564,22.14541647,51.62474151,70.72667135,0.440301,559730
9565,37.50394978,51.72545551,70.72667135,0.440256,559775
9566,154.6129871,53.04854172,70.72667135,0.440068,559963
9567,78.42268458,53.44345045,70.72667135,0.439972,560059
9568,41.17535649,53.78639929,70.72667135,0.439922,560109
9569,249.035599,56.09429086,70.72667135,0.439622,560409
9570,58.53113144,56.2025982,70.72667135,0.439551,560480
9571,15.26852231,54.68921949,70.72667135,0.439532,560499
9572,144.9880009,55.18887384,70.72667135,0.439357,560674
9573,124.6098301,55.23126817,70.72667135,0.439205,560826
9574,19.50363406,55.28650497,70.72667135,0.439181,560850
9575,63.24849319,55.7514479,70.72667135,0.439102,560929
9576,27.58952009,55.65423349,70.72667135,0.439068,560963
9577,141.1392746,55.70883473,70.72667135,0.438893,561138
9578,35.87893259,55.73760374,70.72667135,0.438848,561183
9579,34.58496165,55.82276758,70.72667135,0.438806,561225
9580,97.71756366,56.71132126,70.72667135,0.438686,561345
9581,76.50381706,57.07939685,70.72667135,0.438594,561437
9582,9.672536004,57.03012127,70.72667135,0.438582,561449
9583,49.69103723,56.7418668,70.72667135,0.438521,561510
9584,15.14790052,56.68354198,70.72667135,0.438502,561529
9585,15.65554022,55.79174592,70.72667135,0.438483,561548
9586,71.3863581,56.29929337,70.72667135,0.438398,561633
9587,56.66400701,56.02737121,70.72667135,0.43833,561701
9588,21.81792222,55.4631521,70.72667135,0.438303,561728
9589,79.25900376,54.3113145,70.72667135,0.438206,561825
9590,33.2887413,54.38306042,70.72667135,0.438165,561866
9591,19.19674469,54.40591275,70.72667135,0.438141,561890
9592,10.06512487,54.03571599,70.72667135,0.438128,561903
9593,154.3184125,55.15949709,70.72667135,0.437941,562090
9594,40.18573363,54.82199286,70.72667135,0.437892,562139
9595,66.70844913,55.09964292,70.72667135,0.437811,562220
9596,68.03289992,55.07963034,70.72667135,0.43773,562301
9597,47.53130599,55.17573027,70.72667135,0.437672,562359
9598,29.19759398,54.57418544,70.72667135,0.437637,562394
9599,28.9441565,54.50860731,70.72667135,0.437602,562429
9600,31.73780505,54.66813105,70.72667135,0.437564,562467
9601,13.03643997,54.55363376,70.72667135,0.437548,562483
9602,35.66905827,54.79199886,70.72667135,0.437505,562526
9603,28.61777876,54.45257469,70.72667135,0.43747,562561
9604,14.06771433,53.41464926,70.72667135,0.437453,562578
9605,113.8937512,54.14329367,70.72667135,0.437315,562716
9606,92.45721385,54.40308482,70.72667135,0.437203,562828
9607,37.31712421,54.59583153,70.72667135,0.437158,562873
9608,46.95150423,54.3763947,70.72667135,0.437101,562930
9609,244.273689,55.4606231,70.72667135,0.436801,563230
9610,88.81521402,55.57174541,70.72667135,0.436695,563336
9611,30.19882145,54.81244323,70.72667135,0.436659,563372
9612,102.3599688,55.74683791,70.72667135,0.436537,563494
9613,36.6660451,55.96748191,70.72667135,0.436493,563538
9614,51.29442277,56.28478303,70.72667135,0.436432,563599
9615,32.15188123,55.20624966,70.72667135,0.436394,563637
9616,64.21503644,55.46806361,70.72667135,0.436316,563715
9617,92.17658332,56.22811873,70.72667135,0.436205,563826
9618,58.75194906,56.59253917,70.72667135,0.436135,563896
9619,15.77437072,55.63100471,70.72667135,0.436115,563916
9620,52.4139362,54.93731568,70.72667135,0.436052,563979
9621,32.1627573,54.88116391,70.72667135,0.436014,564017
9622,49.76712411,55.25603657,70.72667135,0.435953,564078
9623,229.5692265,57.30620792,70.72667135,0.43568,564351
9624,29.62212058,57.10396662,70.72667135,0.435644,564387
9625,11.60063391,57.01205649,70.72667135,0.435629,564402
9626,21.28873752,56.90325239,70.72667135,0.435602,564429
9627,108.7217486,57.52493921,70.72667135,0.435471,564560
9628,57.36337784,58.02769666,70.72667135,0.435401,564630
9629,16.59492604,57.88445135,70.72667135,0.43538,564651
9630,31.81250355,56.90501451,70.72667135,0.435341,564690
9631,153.5605142,58.13538672,70.72667135,0.435154,564877
9632,54.40201553,58.56021469,70.72667135,0.43509,564941
9633,17.9346109,58.34481656,70.72667135,0.435068,564963
9634,6.942338582,57.41756465,70.72667135,0.435059,564972
9635,76.01482107,57.67213948,70.72667135,0.434966,565065
9636,54.107277,57.84251569,70.72667135,0.434899,565132
9637,49.12238902,57.83967933,70.72667135,0.43484,565191
9638,18.37273052,57.60939893,70.72667135,0.434818,565213
9639,44.91128319,57.04919366,70.72667135,0.434765,565266
9640,14.54325578,57.05777675,70.72667135,0.434747,565284
9641,10.72834195,56.10329969,70.72667135,0.434734,565297
9642,243.2486941,58.3715735,70.72667135,0.434434,565597
9643,142.3131028,59.61301901,70.72667135,0.43426,565771
9644,10.64058735,59.44991154,70.72667135,0.434247,565784
9645,32.41451401,59.21504051,70.72667135,0.434207,565824
9646,112.1091427,60.06712332,70.72667135,0.434074,565957
9647,41.9716456,60.27862088,70.72667135,0.434023,566008
9648,23.86641368,59.49032453,70.72667135,0.433994,566037
9649,23.34548754,58.33049207,70.72667135,0.433965,566066
9650,31.83674413,57.84211623,70.72667135,0.433926,566105
9651,17.01999376,57.76690497,70.72667135,0.433904,566127
9652,28.13565871,57.42986883,70.72667135,0.43387,566161
9653,18.27120142,56.99318242,70.72667135,0.433846,566185
9654,178.6586066,58.59292849,70.72667135,0.433633,566398
9655,25.59809497,58.43757737,70.72667135,0.433601,566430
9656,31.67710264,57.6800965,70.72667135,0.433563,566468
9657,249.9638269,60.06760653,70.72667135,0.433263,566768
9658,179.2595425,61.73892058,70.72667135,0.433044,566987
9659,192.9436889,63.3717541,70.72667135,0.432813,567218
9660,20.09421335,63.12159199,70.72667135,0.432787,567244
9661,47.96564411,63.15665546,70.72667135,0.432731,567300
9662,50.85039637,63.57924185,70.72667135,0.432669,567362
9663,29.75487961,63.43145366,70.72667135,0.432633,567398
9664,26.7479612,63.47747911,70.72667135,0.4326,567431
9665,9.149315207,63.19393276,70.72667135,0.432588,567443
9666,25.96213427,61.90742424,70.72667135,0.432556,567475
9667,178.2651438,62.90584883,70.72667135,0.432338,567693
9668,70.94087849,63.20350405,70.72667135,0.432252,567779
9669,42.85356555,61.14168371,70.72667135,0.432199,567832
9670,59.23327127,61.14870511,70.72667135,0.432128,567903
9671,8.472569019,61.08074558,70.72667135,0.432117,567914
9672,31.47769188,59.94564249,70.72667135,0.432079,567952
9673,39.71687019,59.09671289,70.72667135,0.432031,568000
9674,9.479175277,58.9964683,70.72667135,0.432019,568012
9675,130.5985193,59.66996856,70.72667135,0.431862,568169
9676,37.75732158,59.77164658,70.72667135,0.431817,568214
9677,13.5201318,58.49545515,70.72667135,0.4318,568231
9678,62.46332521,58.76129908,70.72667135,0.431722,568309
9679,80.39122528,59.21936171,70.72667135,0.431623,568408
9680,242.7451355,60.66963743,70.72667135,0.431323,568708
9681,62.53895239,60.52998878,70.72667135,0.431246,568785
9682,55.2342067,60.98560549,70.72667135,0.431179,568852
9683,34.24965224,60.83119164,70.72667135,0.431137,568894
9684,11.11312236,60.79084386,70.72667135,0.431123,568908
9685,51.90853848,61.15337384,70.72667135,0.43106,568971
9686,79.49570441,61.2344673,70.72667135,0.430963,569068
9687,47.27056064,61.14053284,70.72667135,0.430906,569125
9688,105.4168665,61.97652228,70.72667135,0.430778,569253
9689,54.91669915,61.73309924,70.72667135,0.43071,569321
9690,120.8679611,62.60889144,70.72667135,0.430566,569465
9691,127.3881681,63.69080567,70.72667135,0.43041,569621
9692,17.28388062,63.76299323,70.72667135,0.430388,569643
9693,34.85589044,62.56836801,70.72667135,0.430345,569686
9694,68.079569,62.84730636,70.72667135,0.430262,569769
9695,24.99453881,62.43016726,70.72667135,0.430231,569800
9696,21.13027527,61.96114101,70.72667135,0.430205,569826
9697,16.95589791,61.65538693,70.72667135,0.430183,569848
9698,46.47281985,61.82813919,70.72667135,0.430127,569904
9699,69.87988304,62.23749645,70.72667135,0.43004,569991
9700,56.3885725,62.48400413,70.72667135,0.429972,570059
9701,20.49036308,62.55854336,70.72667135,0.429947,570084
9702,32.14308112,62.52328359,70.72667135,0.429907,570124
9703,14.27564669,62.37986227,70.72667135,0.429889,570142
9704,106.1427846,63.30061297,70.72667135,0.429757,570274
9705,69.0024641,62.8517001,70.72667135,0.429674,570357
9706,37.61953154,62.30332328,70.72667135,0.429629,570402
9707,94.70254307,62.87717746,70.72667135,0.429514,570517
9708,26.14494623,62.66911188,70.72667135,0.429483,570548
9709,29.58208791,60.52219587,70.72667135,0.429448,570583
9710,12.88812813,59.76292501,70.72667135,0.429432,570599
9711,250.4347042,61.96528384,70.72667135,0.429132,570899
9712,55.57375757,61.49742173,70.72667135,0.429066,570965
9713,107.0261772,62.20102305,70.72667135,0.428935,571096
9714,15.37855841,61.84186441,70.72667135,0.428916,571115
9715,171.8054645,63.23840024,70.72667135,0.428708,571323
9716,30.7295589,62.90354546,70.72667135,0.428671,571360
9717,33.46733595,62.31645299,70.72667135,0.428632,571399
9718,60.18306967,62.3307642,70.72667135,0.428561,571470
9719,78.17277658,62.95474825,70.72667135,0.428466,571565
9720,37.42781352,62.80488703,70.72667135,0.42842,571611
9721,22.09565542,62.70421601,70.72667135,0.428392,571639
9722,15.61004143,62.36264518,70.72667135,0.428372,571659
9723,15.46655481,60.22161847,70.72667135,0.428353,571678
9724,20.44565483,60.12985381,70.72667135,0.428328,571703
9725,43.40390185,60.44788649,70.72667135,0.428276,571755
9726,73.08918263,60.96589094,70.72667135,0.428185,571846
9727,67.45479223,60.55322137,70.72667135,0.428104,571927
9728,17.29493006,60.1525369,70.72667135,0.428083,571948
9729,40.56121222,60.39219976,70.72667135,0.428035,571996
9730,66.02073742,60.7342821,70.72667135,0.427956,572075
9731,70.16532088,59.90033016,70.72667135,0.427873,572158
9732,22.22879332,59.57859794,70.72667135,0.427846,572185
9733,157.2123678,60.97137551,70.72667135,0.427656,572375
9734,15.61762563,61.05812838,70.72667135,0.427637,572394
9735,61.58558121,60.91383598,70.72667135,0.427561,572470
9736,81.98960815,61.19265929,70.72667135,0.427463,572568
9737,100.6341737,61.70777714,70.72667135,0.427342,572689
9738,8.399434141,61.60804418,70.72667135,0.427331,572700
9739,21.47557528,61.3736871,70.72667135,0.427305,572726
9740,20.73665532,61.43562109,70.72667135,0.42728,572751
9741,7.48010301,61.4031387,70.72667135,0.42727,572761
9742,15.71666819,59.12781844,70.72667135,0.42725,572781
9743,10.20234503,57.80671087,70.72667135,0.427237,572794
9744,9.611861413,57.79642361,70.72667135,0.427225,572806
9745,71.47280017,58.18700647,70.72667135,0.427136,572895
9746,18.95667573,57.2554818,70.72667135,0.427113,572918
9747,98.32750821,57.81904042,70.72667135,0.426993,573038
9748,28.50541654,57.86543045,70.72667135,0.426959,573072
9749,54.22704774,58.17424606,70.72667135,0.426892,573139
9750,248.7186389,60.343065,70.72667135,0.426592,573439
9751,6.775670789,60.24062177,70.72667135,0.426583,573448
9752,32.61765195,60.28544171,70.72667135,0.426543,573488
9753,56.5072576,60.66780227,70.72667135,0.426476,573555
9754,39.8423358,59.27963956,70.72667135,0.426427,573604
9755,92.68212905,59.9504799,70.72667135,0.426314,573717
9756,10.59245232,59.7396334,70.72667135,0.426301,573730
9757,13.0087573,57.3700827,70.72667135,0.426285,573746
9758,113.9686675,56.71717395,70.72667135,0.426149,573882
9759,8.946810233,54.87720516,70.72667135,0.426138,573893
9760,30.70723185,54.98333535,70.72667135,0.426102,573929
9761,57.04403183,55.07411923,70.72667135,0.426033,573998
9762,108.445988,55.65007514,70.72667135,0.425899,574132
9763,24.43695723,55.59689592,70.72667135,0.425869,574162
9764,218.7360468,57.51677678,70.72667135,0.425605,574426
9765,28.87421493,57.71402577,70.72667135,0.425571,574460
9766,7.032996935,57.5247344,70.72667135,0.425562,574469
9767,91.88206909,56.66090365,70.72667135,0.425449,574582
9768,13.7323829,56.0888187,70.72667135,0.425432,574599
9769,122.2766558,56.8830496,70.72667135,0.425285,574746
9770,26.65814933,56.55729838,70.72667135,0.425252,574779
9771,12.00321282,56.59260482,70.72667135,0.425236,574795
9772,10.39923243,56.38182022,70.72667135,0.425222,574809
9773,61.33087265,56.59796025,70.72667135,0.425148,574883
9774,8.399618203,56.58716468,70.72667135,0.425137,574894
9775,34.49307521,55.62611024,70.72667135,0.425094,574937
9776,184.2935708,57.09147273,70.72667135,0.424874,575157
9777,26.8380128,57.22465154,70.72667135,0.42484,575191
9778,191.5435332,58.51545362,70.72667135,0.424607,575424
9779,8.591245648,57.79745382,70.72667135,0.424596,575435
9780,13.39158598,55.50391833,70.72667135,0.424579,575452
9781,7.532314574,54.95385195,70.72667135,0.424569,575462
9782,7.824870175,54.47975858,70.72667135,0.424559,575472
9783,37.33081876,54.51057025,70.72667135,0.424515,575516
9784,20.43274302,54.60376646,70.72667135,0.42449,575541
9785,44.93868203,54.53406789,70.72667135,0.424436,575595
9786,175.3241417,55.49235226,70.72667135,0.424218,575813
9787,9.478428128,55.11443094,70.72667135,0.424206,575825
9788,84.2738917,54.90300119,70.72667135,0.424102,575929
9789,108.1344938,55.43517914,70.72667135,0.423974,576057
9790,85.13409548,55.07784048,70.72667135,0.423871,576160
9791,23.31040479,54.03706285,70.72667135,0.423842,576189
9792,27.58083737,54.14003242,70.72667135,0.423808,576223
9793,76.53027845,54.5567763,70.72667135,0.423714,576317
9794,203.4441249,55.91042186,70.72667135,0.423463,576568
9795,87.23624835,56.53283895,70.72667135,0.423357,576674
9796,131.4581837,57.63611804,70.72667135,0.423199,576832
9797,113.0436585,58.59699564,70.72667135,0.423064,576967
